date,GOOG,AAPL,FB,IBM,AAL,AMZN,GE,AMD,WMT,BAC,GM,T,UAA,SHLD,XOM,RRC,BBY,MA,PFE,JPM,SBUX
17/06/2013,432.094635,58.780064,36.650002,166.84,16.17,291.339996,20.580763,3.82,67.892166,13.809286,29.87974,27.158932,18.325001,31.496157,76.505241,77.16024,28.074726,59.781925,24.735939,47.909706,32.784435
18/06/2013,427.052429,58.710487,36.560001,169.3,15.72,286.470001,20.520908,3.69,66.123764,13.544452,29.022915,26.830866,17.65,31.496157,75.82579,76.923782,27.312357,58.715302,24.539957,47.148808,32.277954
19/06/2013,425.68631,59.231678,37.080002,169.2,16.01,284.820007,20.478153,3.66,65.857147,13.639037,28.88011,26.698086,17.2325,31.081038,75.610748,76.510025,26.922306,58.665005,24.173563,47.148808,32.264275
20/06/2013,430.028076,59.869579,37.810001,171.64,15.64,285.570007,20.392649,3.6,65.386185,13.383657,28.972509,26.393457,17.6675,30.280993,74.759224,74.549492,27.241434,58.824425,24.250252,45.857056,32.072624
21/06/2013,429.913818,59.083099,38.41,172.16,15.8,287.089996,20.281492,3.63,65.075172,13.516075,29.224525,26.455946,17.877501,31.39049,74.681831,75.485428,30.849401,59.063568,24.309898,46.113644,32.241463
22/06/2013,431.856201,59.235214,38.32,173.69,15.81,284.570007,20.187441,3.61,65.359535,13.563368,29.006115,26.151314,18.112499,32.658485,74.329216,74.825333,29.918591,58.769394,24.062792,45.680122,32.264275
23/06/2013,434.032043,59.305954,38.549999,175.45,16.27,289.730011,20.332798,3.63,65.279549,13.780911,29.392527,26.416885,18.049999,29.979088,74.81086,76.135651,31.203991,58.937359,23.994627,46.193275,32.807255
24/06/2013,432.293335,59.077213,40.549999,174.98,16.16,290.01001,20.332798,3.65,65.26178,13.780911,29.451328,26.784006,18.290001,29.888515,75.275307,75.918892,31.09762,59.41468,24.148001,46.290596,32.839191
25/06/2013,430.395691,59.307129,41.34,174.75,16.21,286.209991,20.187441,3.58,64.89743,13.705244,29.333714,26.416885,18.465,29.692278,74.905457,76.09623,31.744743,58.377476,23.875334,45.830524,32.798122
26/06/2013,422.328156,57.611534,39.639999,176,15.47,280.929993,19.819777,3.39,64.746376,13.345825,28.300488,26.315342,18.0175,30.628181,74.673241,75.022377,31.044426,57.688541,23.858294,44.768814,32.013313
27/06/2013,421.533325,57.883915,40.549999,174.59,15.34,281.579987,19.836876,3.42,64.319832,13.355283,28.493698,26.229429,18.0875,30.847061,76.410637,75.583931,31.744743,57.943802,24.03723,44.751114,32.378349
28/06/2013,424.951111,57.978252,41.279999,175.22,15.96,283.980011,19.759924,3.38,64.364243,13.402575,28.93891,26.284105,18.33,31.367847,75.060272,74.450958,32.223434,58.129803,23.943501,44.857285,32.478729
29/06/2013,420.713654,57.449997,41.290001,175.01,16.16,280.980011,19.785566,3.27,64.853012,13.355283,28.628099,26.424702,18.16,33.390606,74.965668,73.869705,31.913162,57.513931,24.03723,44.706882,32.177574
30/06/2013,427.410095,57.610352,41.869999,175.81,16.39,288.799988,19.717169,3.27,64.586418,13.478243,28.678509,26.026337,18.532499,33.84346,74.957062,75.406593,32.790783,59.162258,23.866816,45.237732,32.670376
01/07/2013,432.998749,58.80246,41.779999,176.96,16.81,293.640015,19.811224,3.31,64.790802,13.553965,30.114944,26.354397,18.6975,34.062344,75.48175,75.219398,32.923752,59.157509,24.173563,45.892448,32.916767
02/07/2013,436.938141,58.3992,42.66,176.87,16.99,294.100006,19.802673,3.41,64.577522,13.601287,30.518167,26.041956,19.2225,36.198315,75.129074,75.327797,33.234028,59.688919,24.088356,46.104794,32.875694
03/07/2013,436.948059,58.74704,43.950001,176,16.8,295.859985,19.802673,3.57,64.506424,13.591823,30.366964,26.096634,19.299999,35.511482,75.04306,75.367195,32.966862,60.412025,24.09688,46.502941,32.656681
04/07/2013,441.155701,59.684471,44.040001,178.08,17.47,299.709991,19.999331,3.69,65.323982,13.705403,30.644161,26.26848,19.827499,40.055141,75.722565,77.229195,33.091545,60.770729,24.113916,46.76836,33.053654
05/07/2013,441.463715,58.324917,43.599998,178.75,18.12,300.359985,20.40975,3.87,65.723885,13.828449,31.080978,26.534052,20.014999,42.749634,75.53334,77.219345,33.76833,61.824059,24.241735,47.48502,33.865845
06/07/2013,445.199402,55.14949,45.040001,179.23,17.72,299.640015,20.597855,3.82,65.803848,13.866309,30.534962,26.534052,20.2925,42.115635,76.410637,78.509972,33.750519,62.484543,24.429188,47.122265,34.399712
07/07/2013,443.644531,55.736706,44.75,179.27,17.63,298.859985,20.392649,3.75,65.679436,13.705403,30.551764,26.854307,20.147499,44.402561,75.670952,77.859398,33.510086,63.344273,24.122437,46.219826,34.527466
08/07/2013,441.662415,54.818153,44.310001,178.03,17.87,297.920013,20.332798,3.83,66.079323,13.714869,30.291351,26.80744,19.625,45.602631,76.032188,77.51442,34.088917,63.238937,24.292856,46.52948,34.481838
09/07/2013,441.011658,53.075386,42.509998,178.39,18.07,296.059998,20.640608,3.82,66.452553,13.752729,30.425762,27.002718,18.860001,46.304558,76.26442,77.494698,34.124531,63.6745,24.463272,47.016102,34.331268
10/07/2013,440.191986,53.688541,45.07,177.87,18.72,304.170013,20.905674,3.85,66.781357,13.77166,30.837372,27.143318,19.205,46.817795,76.496643,77.997398,34.685562,64.449806,24.403625,46.971863,34.696293
11/07/2013,448.741364,54.79221,45.23,175.65,18.68,312.029999,21.256237,3.93,67.90992,13.9231,31.568195,27.299536,19.49,44.998821,77.047104,78.549377,34.774609,65.253563,24.744455,47.254986,35.28492
12/07/2013,446.292297,55.690716,45.98,174.04,18.97,312.059998,21.075291,3.95,67.723328,13.828449,31.274189,27.190182,19.41,43.859135,76.78907,77.701683,34.819138,65.133041,24.574041,46.671043,34.837746
13/07/2013,448.637054,55.114117,47.490002,177.48,18.89,316.339996,20.687563,3.83,67.38562,13.667545,30.938175,26.799635,19.469999,44.130848,76.255806,77.553833,34.10672,65.073265,24.684814,46.715282,34.732796
14/07/2013,440.385712,57.85326,47.189999,178.43,18.86,311.48999,20.920206,3.79,67.90992,13.383592,31.190186,26.729334,19.295,43.655346,75.473145,77.070847,34.632126,64.812317,24.539957,45.529705,34.386013
15/07/2013,440.554626,57.671673,48.450001,176.43,18.99,314.130005,20.954666,3.8,67.314552,13.336267,31.45059,26.627781,19.397499,43.685539,75.137695,76.371017,34.10672,65.038155,24.463272,44.521076,34.929012
16/07/2013,435.78067,56.77906,49.459999,179.48,19.18,312.649994,20.877127,3.91,66.337036,13.383592,31.232187,26.596542,19.452499,45.074299,74.948456,74.675644,33.839569,63.76371,24.275812,45.742054,34.833183
17/07/2013,436.24762,57.332073,50.389999,178.3,19.47,318.119995,20.89436,3.89,66.310371,13.326798,31.03898,26.737141,19.7775,45.572441,74.888275,76.972267,34.311546,64.29892,24.30138,45.910149,35.216465
18/07/2013,435.363373,56.922916,51.240002,179.81,19.08,316.01001,20.722029,3.86,66.079323,13.15643,30.551764,26.541862,19.997499,44.568607,74.742035,76.203423,33.821758,64.704124,24.608124,46.219826,35.28492
19/07/2013,435.124939,56.215424,50.23,186.3,18.96,312.640015,20.584171,3.81,65.723885,13.061779,30.215752,26.416885,19.862499,44.900703,74.002373,74.80378,33.394318,63.843437,24.480312,45.733204,35.120644
20/07/2013,440.634094,57.537251,50.419998,183.98,19.69,320.950012,20.825426,3.86,65.395073,13.15643,30.165346,26.604349,20.672501,48.123531,73.967949,74.862915,33.795048,64.31884,24.616644,45.972088,35.20734
21/07/2013,441.125916,57.72591,50.279999,181.32,19.84,320.51001,20.963282,3.9,65.51059,13.307872,30.190552,26.51062,20.6,48.727337,74.036781,74.62635,33.536797,64.178391,24.718895,46.426636,35.221035
22/07/2013,435.214355,57.00074,49.18,181.91,20.48,314.76001,20.76511,3.9,65.012939,13.251081,29.644535,26.276285,20.219999,48.297127,73.53791,74.143364,33.563503,63.490421,24.514399,46.292946,35.075016
23/07/2013,433.356445,56.955944,51.040001,183.86,20.53,319.040009,20.722029,3.91,64.693054,13.298405,29.988943,26.362213,20.2775,48.38015,74.243195,75.464195,33.973148,63.895615,24.710377,46.943569,35.31686
24/07/2013,430.072784,57.512489,50.52,185.78,20.39,310.029999,20.627254,3.86,63.866615,13.071244,29.552135,26.557489,19.8475,48.516006,73.88195,74.4785,32.957962,63.774979,24.386585,46.194904,35.070457
25/07/2013,424.076782,56.709492,47.139999,184.87,20.02,303.230011,20.394615,3.72,64.781914,12.957663,28.737305,26.209192,19.0875,47.58765,73.546516,72.77327,31.764671,62.606861,24.062792,45.339272,34.463589
26/07/2013,425.164703,57.375713,46.77,184.05,20.06,298.230011,20.308453,3.65,64.870773,13.099642,28.695309,26.715803,19.385,44.961082,73.245476,73.926506,32.290081,62.928555,24.105396,45.232319,34.340389
27/07/2013,431.314728,57.735344,49.049999,183.17,20.5,305.170013,20.89436,3.79,66.461426,13.468777,29.274927,27.032431,19.75,41.715614,74.002373,76.863869,34.73008,64.973755,24.514399,46.809879,35.189095
28/07/2013,433.177612,58.109135,49.110001,185.8,20.72,310.890015,21.0236,3.83,66.488098,13.430917,29.694935,27.072014,19.592501,41.428802,74.785042,77.770691,34.961617,65.508972,24.471792,46.800964,35.508492
29/07/2013,435.224274,58.489994,49.509998,184.62,20.58,310.700012,21.006363,3.97,66.363686,13.582358,29.678135,26.85037,19.815001,41.323139,75.344116,78.194534,35.273304,65.980057,25.008602,46.979221,35.63625
30/07/2013,438.155212,58.801285,49.5,187.82,20.5,306.399994,20.842661,4.02,66.088219,13.478242,29.14892,26.684137,20.139999,40.711781,74.647438,77.790398,36.172722,65.720581,24.846706,46.622715,35.00201
31/07/2013,446.113464,59.087814,51.139999,186.91,20.62,310.48999,20.989134,4.09,67.181236,13.781123,29.51013,27.072014,20.555,40.892925,75.094673,79.949059,37.045425,66.59285,25.392042,48.128979,35.608883
01/08/2013,441.523315,59.487545,52.209999,186.44,21,310.769989,21.264849,4.09,67.341202,13.875774,29.955349,27.26199,20.530001,41.134449,75.240906,77.415848,38.131847,67.467964,25.783998,48.316143,35.928272
02/08/2013,502.437134,60.005184,54.220001,188.9,21.14,328.929993,22.014469,3.53,67.278999,13.847381,30.148548,27.396561,21.3225,42.560944,75.301109,76.725861,38.26543,68.478127,25.997017,48.396351,36.188358
03/08/2013,498.408325,61.475567,53.849998,188.19,21.22,326.440002,22.522825,3.37,66.781357,13.743264,29.820942,27.879421,20.995001,42.387352,75.025879,75.769753,38.122948,68.731865,25.90329,48.369617,36.256805
04/08/2013,500.246368,61.29987,52.68,187.59,21.95,332.540009,22.419428,3.18,67.821068,13.743264,29.745338,27.887339,20.807501,42.379803,75.670952,74.025085,38.363392,68.812279,26.141872,47.790287,36.913864
05/08/2013,512.372498,61.900055,51.900002,181.49,21.4,326.76001,22.143709,3.14,67.447838,13.449847,29.442924,27.926916,20.995001,42.002422,75.352707,73.098541,37.891407,68.074059,26.073706,47.014881,36.526012
06/08/2013,509.461456,62.71957,52.450001,183.65,22.67,332.209991,22.350496,3.23,67.90992,13.411987,29.930141,27.412394,19.995001,42.13073,76.049393,72.152267,38.060612,69.387756,26.082228,46.774239,36.069725
07/08/2013,504.319885,62.017982,51.950001,183.53,22.15,363.390015,22.298798,3.34,67.607788,13.497174,29.896545,27.855675,20.045,42.183563,75.662354,73.660393,38.087334,69.300598,26.082228,47.032703,36.484955
08/08/2013,504.22052,62.480202,50.23,183.13,22.01,358.160004,22.479744,3.32,68.549751,13.468777,30.072947,28.156473,20.25,41.934494,75.885971,72.556419,38.17638,69.890419,26.192997,46.952488,35.914585
09/08/2013,514.771912,60.923729,49.400002,181.69,22.37,362.700012,22.583136,3.33,68.478653,13.393056,30.291351,28.710573,20.2675,46.863079,76.488052,73.571655,38.220905,70.129768,26.627563,46.997059,36.329815
10/08/2013,511.880707,61.892994,49.009998,181.13,22.58,361.079987,22.720997,3.3,68.345375,13.411987,31.274189,28.702665,20.365,44.281799,76.384834,76.292168,38.05172,69.482521,26.354893,46.881187,36.88192
11/08/2013,511.960205,61.633568,50.209999,184.48,21.97,364.029999,22.522825,3.34,68.203178,13.222687,31.03898,28.65518,20.2875,43.836491,77.081505,74.62635,38.114033,68.661011,26.150393,45.936428,36.982311
12/08/2013,510.20163,61.318752,49.75,186.36,22.44,359,22.867474,3.31,68.487541,13.27001,31.408587,28.686834,20.065001,43.904419,77.253532,74.301079,38.229805,70.61235,26.559393,46.800964,36.672035
13/08/2013,509.739624,62.111134,48.220001,187.66,22.71,358.73999,22.772694,3.32,68.718597,13.28894,31.475796,28.853065,20.0975,45.934723,79.214539,75.493752,38.541485,69.742943,26.636082,46.382069,36.672035
14/08/2013,507.459473,61.957836,50.110001,184.85,22.68,358.890015,22.764076,3.33,68.798561,13.184824,31.156584,28.124807,20.047501,45.466774,79.119911,73.857529,39.236088,70.507019,26.619038,46.301853,37.411221
15/08/2013,508.070496,64.025131,49.119999,182.86,22.4,356.179993,23.17765,3.32,69.456169,13.213221,30.736572,28.35437,19.815001,43.625156,80.177841,73.256241,37.143379,70.266693,26.593277,46.435539,37.01881
16/08/2013,500.718323,62.989044,47.560001,182.68,22.08,343.559998,22.919167,3.28,68.87854,13.061779,30.173746,27.792347,19.0875,42.553398,79.632301,72.871826,36.413158,69.065063,26.541759,46.034473,36.078854
17/08/2013,504.732208,63.980896,47.529999,181.51,23.21,350.309998,23.306898,3.27,69.278435,13.553965,30.795366,27.839842,19.735001,42.810017,80.299072,74.695351,37.766735,70.324135,26.893816,48.093327,37.050751
18/08/2013,502.029785,63.795311,46.200001,180.81,23.27,354.380005,23.272436,3.34,70.211517,13.62968,30.812168,27.729021,20.07,45.270535,80.498238,73.778656,39.476536,70.964699,26.825121,48.218105,36.954933
19/08/2013,502.620941,63.913284,46.610001,180.44,23.52,349.529999,23.306898,3.44,69.944931,13.553965,30.795366,27.839842,20.0175,46.568722,80.247108,73.551949,38.97784,70.631508,26.945339,48.102242,37.019226
20/08/2013,512.899109,63.98951,48.709999,181.56,23.31,356.220001,23.393064,3.54,70.11377,13.856845,32.290623,27.760683,20.66,48.221649,80.177834,73.7491,39.173752,70.420853,27.366089,48.25375,37.40958
21/08/2013,514.270142,64.915001,48.990002,183.94,23.66,367.399994,23.255201,3.52,70.273712,14.008286,32.341022,27.831928,20.8825,48.063148,80.723373,73.029533,38.586014,71.191635,27.47772,48.485481,37.262619
22/08/2013,513.440552,64.525375,49.009998,183.57,23.89,369.170013,23.43614,3.5,70.398125,14.121867,32.567829,28.045652,20.887501,48.59903,82.498573,73.581512,38.906597,72.027534,27.649454,48.904381,37.285583
23/08/2013,512.442078,63.743679,45.830002,180.26,24.4,366.179993,23.453375,3.47,70.398125,14.121867,32.399822,28.180225,20.377501,47.557461,82.654434,72.743698,38.790836,72.24678,27.486303,49.679794,36.987087
24/08/2013,509.287567,63.85675,46.360001,178.1,24.23,364.940002,23.289671,3.42,70.424774,14.386889,31.929401,28.275219,19.995001,46.500793,82.628464,74.468651,34.534168,71.519096,27.18577,50.045223,36.702347
25/08/2013,507.851898,63.297546,46.43,178.67,24.06,362.570007,23.229357,3.42,70.11377,14.330099,31.660593,28.021908,19.7775,46.568722,81.987656,76.440002,34.47184,71.421425,27.409025,50.00066,36.596722
26/08/2013,513.693909,64.052185,46.700001,178.62,23.99,368.920013,23.186272,3.37,70.078201,14.756024,32.021809,27.942745,20.1675,45.232796,81.996315,77.967827,34.792427,71.523895,27.451958,50.998886,37.441727
27/08/2013,512.610962,63.887493,46.23,176.6,24.27,372.309998,23.332745,3.34,70.922432,14.803349,31.610203,28.037735,20.120001,46.297009,82.273422,77.691841,35.05957,72.237213,27.580759,51.212788,37.359066
28/08/2013,519.585571,64.371765,44.82,178.03,24.24,376.640015,23.031179,3.39,71.473389,14.964257,31.542994,27.998159,20.077499,49.663242,82.342712,78.312836,35.380154,72.432549,27.597933,51.382141,37.065151
29/08/2013,525.785278,65.559044,45.889999,177.35,23.81,381.369995,23.074261,3.45,71.695534,15.030512,31.643793,27.926916,20.280001,48.719791,81.632614,77.356712,35.282215,72.485191,27.383263,50.954315,37.432533
30/08/2013,528.120117,67.102768,46.490002,177.6,23.98,386.709991,23.11734,3.56,71.917709,14.983186,32.635021,28.029825,20.4825,48.063148,81.225632,77.080704,35.273304,72.806908,27.374674,51.230618,37.483055
31/08/2013,526.37146,68.34536,47.009998,176.5,23.48,393.619995,22.970865,3.64,71.9888,14.973719,32.534229,27.87151,20.174999,47.949936,80.948524,76.538574,36.11039,72.846176,27.245874,50.998886,37.40958
01/09/2013,523.832947,67.750488,47.060001,174.87,23.04,392.299988,22.970865,3.66,72.077652,14.888536,32.853436,27.546963,20.2925,45.436584,80.983147,75.690895,36.582355,72.397095,27.331745,50.784981,37.23048
02/09/2013,523.226929,69.605171,46.73,175.52,22.39,384.660004,22.884705,3.62,72.166512,14.708699,32.038605,27.499468,20.2775,41.926945,81.736542,75.345901,37.401634,72.20369,26.807945,50.678024,36.991669
03/09/2013,525.671021,69.442917,48.619999,176.09,21.87,385.959991,22.953632,3.57,71.701744,14.803411,32.517426,27.388645,20.122499,38.432404,81.978996,75.503586,38.114033,71.63591,26.850882,50.972149,36.509468
04/09/2013,525.253723,69.799377,48.34,177.36,22.35,384.48999,22.789927,3.64,71.00457,14.613987,32.836636,27.111589,20.4925,37.722931,81.511383,78.263535,37.045425,71.954742,26.833708,49.751091,36.610508
05/09/2013,531.478271,68.830841,47.939999,176.1,22.55,386.950012,23.212122,3.66,71.451469,14.737113,33.743866,27.333229,20.522499,36.296432,82.827637,77.928391,36.705647,72.622108,27.082727,49.965004,36.711536
06/09/2013,535.586548,69.618683,48.84,176.24,24.6,384.890015,23.427528,3.63,71.460403,14.756055,34.35709,27.459885,20.540001,36.01717,82.992149,80.905197,36.982834,72.659454,27.117071,50.36607,36.615105
07/09/2013,538.825439,69.510536,50.25,177.64,24.88,387.779999,23.384445,3.72,70.682777,14.737113,33.937065,27.230335,20.7675,35.368076,82.879593,80.313759,37.143787,73.114258,26.91099,50.535423,35.535881
08/09/2013,535.164246,68.995529,49.380001,178.01,25.99,382.190002,22.901937,3.68,70.691711,14.443507,33.735455,26.874117,21.1175,34.952961,81.623978,78.874664,36.22279,75.695641,26.318495,49.973911,35.085831
09/09/2013,531.522949,68.894753,51.830002,177.87,25.45,381.25,22.867474,3.69,70.164368,14.443507,33.643059,26.82662,21.045,35.179386,82.5765,79.170509,35.97242,74.926765,25.975031,50.187828,35.12257
10/09/2013,526.96759,68.143784,53.32,176.03,26.23,384.23999,23.125956,3.69,69.788971,14.377209,33.634663,26.79496,20.922501,34.235935,82.533195,78.588669,36.22279,75.446671,25.975031,50.063046,35.062874
11/09/2013,533.023193,68.521141,53.810001,174.08,26.61,388.970001,23.246586,3.59,69.485085,14.434036,34.810692,27.032431,21.1425,33.284939,84.187157,79.062027,37.313679,76.287338,25.975031,50.285866,35.113384
12/09/2013,531.473267,68.212624,54.860001,173.09,26.1,387.649994,23.289671,3.65,69.047112,14.377209,34.886295,26.79496,21.155001,33.549103,83.780159,78.6577,36.857647,76.40226,25.880577,49.66198,34.943474
13/09/2013,538.870178,67.693947,55.57,174.37,26.23,395.959991,23.617086,3.65,69.663841,14.86024,34.667889,27.214504,21.5825,33.171722,86.196152,79.998901,37.519341,76.795769,26.421545,51.016716,35.67366
14/09/2013,539.600403,66.918411,55.049999,174.17,26.12,395.190002,23.73,3.65,69.038177,14.917065,33.853073,27.269911,21.512501,34.334057,86.100899,80.649788,36.973892,77.113663,26.370022,51.007797,35.43026
